Cell,Year,Month,VEG_1,VEG_2,VEG_3,VEG_4,VEG_5,VEG_6,VEG_7,VEG_8,VEG_9,VEG_10
17,2006,12,0,0,0.930357,0,0.325,0,0.153125,0,0,0
17,2007,1,0,0,0.833929,0,0.3,0,0.121875,0,0,0
17,2007,2,0,0,0.833333,0,0.3,0,0.108333,0,0,0
17,2007,3,0,0,0.846429,0,0.3,0,0.121875,0,0,0
17,2007,4,0,0,1.13214,0,0.475,0,0.25,0,0,0
17,2007,5,0,0,2.07143,0,0.95,0,0.609375,0,0,0
17,2007,6,0,0,3.32321,0,1.925,0,1.32813,0,0,0
17,2007,7,0,0,3.85893,0,2.55,0,1.80313,0,0,0
17,2007,8,0,0,3.54107,0,2.275,0,1.5875,0,0,0
17,2007,9,0,0,2.50714,0,1.425,0,0.8875,0,0,0
17,2007,10,0,0,1.58333,0,0.733333,0,0.529167,0,0,0
17,2007,11,0,0,1.08571,0,0.5,0,0.315625,0,0,0
17,2007,12,0,0,0.746429,0,0.3,0,0.171875,0,0,0
17,2008,1,0,0,0.639286,0,0.3,0,0.1625,0,0,0
17,2008,2,0,0,0.619048,0,0.3,0,0.170833,0,0,0
17,2008,3,0,0,0.653571,0,0.3,0,0.209375,0,0,0
17,2008,4,0,0,0.910714,0,0.525,0,0.315625,0,0,0
17,2008,5,0,0,1.7625,0,1,0,0.69375,0,0,0
17,2008,6,0,0,3.26786,0,1.925,0,1.4625,0,0,0
17,2008,7,0,0,3.91071,0,2.8,0,1.94063,0,0,0
17,2008,8,0,0,3.60536,0,2.875,0,1.83125,0,0,0
17,2008,9,0,0,2.46429,0,1.8,0,1.09688,0,0,0
17,2008,10,0,0,1.50952,0,0.833333,0,0.604167,0,0,0
17,2008,11,0,0,1.05536,0,0.45,0,0.41875,0,0,0
17,2008,12,0,0,0.730357,0,0.3,0,0.26875,0,0,0
17,2009,1,0,0,0.641071,0,0.3,0,0.25625,0,0,0
17,2009,2,0,0,0.638095,0,0.3,0,0.229167,0,0,0
17,2009,3,0,0,0.669643,0,0.325,0,0.2,0,0,0
17,2009,4,0,0,0.891071,0,0.475,0,0.228125,0,0,0
17,2009,5,0,0,1.64821,0,1.1,0,0.475,0,0,0
17,2009,6,0,0,3.07679,0,2.325,0,1.09063,0,0,0
17,2009,7,0,0,3.83929,0,3.05,0,1.50625,0,0,0
17,2009,8,0,0,3.55536,0,2.95,0,1.38125,0,0,0
17,2009,9,0,0,2.47321,0,1.975,0,0.825,0,0,0
17,2009,10,0,0,1.48095,0,1.16667,0,0.491667,0,0,0
17,2009,11,0,0,1.01429,0,0.775,0,0.4,0,0,0
17,2009,12,0,0,0.7375,0,0.6,0,0.175,0,0,0
17,2010,1,0,0,0.6375,0,0.6,0,0.134375,0,0,0
17,2010,2,0,0,0.590476,0,0.666667,0,0.15,0,0,0
17,2010,3,0,0,0.6375,0,0.75,0,0.19375,0,0,0
17,2010,4,0,0,0.882143,0,0.8,0,0.303125,0,0,0
17,2010,5,0,0,1.96607,0,1.475,0,0.684375,0,0,0
17,2010,6,0,0,3.48929,0,3.1,0,1.67188,0,0,0
17,2010,7,0,0,3.99107,0,3.7,0,2.22188,0,0,0
17,2010,8,0,0,3.63214,0,3.375,0,1.775,0,0,0
17,2010,9,0,0,2.46429,0,2.1,0,0.96875,0,0,0
17,2010,10,0,0,1.47381,0,1.03333,0,0.575,0,0,0
17,2010,11,0,0,1.05179,0,0.75,0,0.3875,0,0,0
17,2010,12,0,0,0.801786,0,0.675,0,0.21875,0,0,0
17,2011,1,0,0,0.708929,0,0.7,0,0.203125,0,0,0
17,2011,2,0,0,0.633333,0,0.7,0,0.179167,0,0,0
17,2011,3,0,0,0.675,0,0.55,0,0.2,0,0,0
17,2011,4,0,0,0.966071,0,0.65,0,0.284375,0,0,0
17,2011,5,0,0,1.93571,0,1.55,0,0.65,0,0,0
17,2011,6,0,0,3.39107,0,3.55,0,1.53438,0,0,0
17,2011,7,0,0,4.02857,0,4.3,0,2.2125,0,0,0
17,2011,8,0,0,3.66607,0,4.1,0,2.09375,0,0,0
17,2011,9,0,0,2.45,0,2.7,0,1.21563,0,0,0
17,2011,10,0,0,1.45952,0,1.13333,0,0.575,0,0,0
17,2011,11,0,0,0.998214,0,0.7,0,0.3625,0,0,0
17,2011,12,0,0,0.703571,0,0.525,0,0.21875,0,0,0
17,2012,1,0,0,0.635714,0,0.55,0,0.159375,0,0,0
17,2012,2,0,0,0.604762,0,0.5,0,0.15,0,0,0
17,2012,3,0,0,0.648214,0,0.525,0,0.165625,0,0,0
17,2012,4,0,0,0.951786,0,0.65,0,0.265625,0,0,0
17,2012,5,0,0,1.89286,0,1.675,0,0.528125,0,0,0
17,2012,6,0,0,3.03393,0,3.25,0,1.13125,0,0,0
17,2012,7,0,0,3.4625,0,3.85,0,1.62188,0,0,0
17,2012,8,0,0,3.20536,0,3.65,0,1.5625,0,0,0
17,2012,9,0,0,2.28571,0,2.425,0,0.915625,0,0,0
17,2012,10,0,0,1.4881,0,1.26667,0,0.516667,0,0,0
17,2012,11,0,0,1.09286,0,0.9,0,0.30625,0,0,0
17,2012,12,0,0,0.776786,0,0.7,0,0.165625,0,0,0
18,2000,1,0,0.48,0.411667,0.629464,0.37875,0.254167,0.165854,0,0.114063,0
18,2000,2,0,0.53,0.459167,0.733929,0.3975,0.297917,0.185671,0,0.125,0
18,2000,3,0,0.4,0.351667,0.654464,0.275,0.116667,0.0659884,0,0.0265625,0
18,2000,4,0,0.56,0.458889,0.869048,0.398333,0.119444,0.0678715,0,0.0244444,0
18,2000,5,0,0.82,0.920833,1.43661,0.8025,0.38125,0.213253,0,0.055,0
18,2000,6,0,1.265,0.9475,1.62946,0.8075,0.5375,0.331325,0,0.186667,0
18,2000,7,0,1.625,2.69667,3.33661,2.325,1.45625,1.03223,0,0.603333,0
18,2000,8,0,2.3,1.72417,2.70982,1.50375,1.18333,0.667378,0,0.514063,0
18,2000,9,0,1.115,1.395,1.89732,1.1075,0.810417,0.488253,0,0.286667,0
18,2000,10,0,0.8,1.01111,1.42381,0.926667,0.680556,0.360643,0,0.235556,0
18,2000,11,0,0.6,0.57,0.742857,0.53875,0.3375,0.212349,0,0.136667,0
18,2000,12,0,0.445,0.4125,0.633929,0.42625,0.245833,0.16747,0,0.113333,0
18,2001,1,0,0.33125,0.261458,0.59125,0.23125,0.165,0.140411,0,0.15,0
18,2001,2,0,0.425,0.284722,0.643333,0.269444,0.156667,0.154795,0,0.130769,0
18,2001,3,0,0.475,0.327083,0.69125,0.325,0.195,0.187329,0,0.140385,0
18,2001,4,0,0.73125,0.583333,1.055,0.554167,0.3425,0.319863,0,0.280769,0
18,2001,5,0,1.4625,1.36042,2.34875,1.0875,0.7425,0.628082,0,0.528846,0
18,2001,6,0,2.8875,2.62292,3.8075,1.78958,1.415,1.11918,0,0.761538,0
18,2001,7,0,3.60625,3.32813,4.35125,2.43125,1.9175,1.51918,0,0.951923,0
18,2001,8,0,3.34375,3.12188,4.0425,2.38542,1.9175,1.45377,0,1.01346,0
18,2001,9,0,2.2,2.00833,2.91125,1.53542,1.23,0.941438,0,0.632692,0
18,2001,10,0,1.33333,1.14306,1.675,0.877778,0.726667,0.589954,0,0.461538,0
18,2001,11,0,0.89375,0.766667,1.01875,0.558333,0.44,0.361986,0,0.271154,0
18,2001,12,0,0.525,0.473958,0.69875,0.375,0.28,0.165753,0,0.167308,0
18,2002,1,0,0.48125,0.380208,0.6125,0.352083,0.2475,0.130479,0,0.165385,0
18,2002,2,0,0.65,0.4125,0.661667,0.377778,0.27,0.155251,0,0.174359,0
18,2002,3,0,0.68125,0.440625,0.69375,0.391667,0.2975,0.17774,0,0.171154,0
18,2002,4,0,0.99375,0.563542,1.0975,0.45,0.3975,0.261644,0,0.186538,0
18,2002,5,0,1.83125,1.25521,2.2625,0.822917,0.7925,0.588356,0,0.382692,0
18,2002,6,0,2.85625,2.64167,3.47125,1.75833,1.5775,1.2411,0,0.923077,0
18,2002,7,0,3.3,3.26979,3.92875,2.4125,2.065,1.65308,0,1.25962,0
18,2002,8,0,2.88125,2.81875,3.56625,2.13958,1.85,1.46096,0,1.03269,0
18,2002,9,0,2.03125,1.60729,2.43625,1.16667,0.985,0.886301,0,0.548077,0
18,2002,10,0,1.55,0.9125,1.58333,0.644444,0.476667,0.59589,0,0.287179,0
18,2002,11,0,0.95,0.61875,1.05,0.408333,0.3275,0.385959,0,0.167308,0
18,2002,12,0,0.54375,0.357292,0.68875,0.25,0.21,0.153082,0,0.0846154,0
18,2003,1,0,0.45625,0.297917,0.625,0.210417,0.265,0.137329,0,0.0615385,0
18,2003,2,0,0.641667,0.344444,0.703333,0.194444,0.176667,0.142922,0,0.0692308,0
18,2003,3,0,0.65,0.36875,0.7075,0.241667,0.2025,0.188699,0,0.0730769,0
18,2003,4,0,0.89375,0.652083,1.17875,0.447917,0.35,0.294521,0,0.132692,0
18,2003,5,0,1.59375,1.43958,2.45125,0.98125,0.705,0.580479,0,0.298077,0
18,2003,6,0,2.7,2.45104,3.61625,1.82708,1.385,1.18699,0,0.659615,0
18,2003,7,0,3.3,3.06771,4.03125,2.525,1.6825,1.62534,0,0.938461,0
18,2003,8,0,2.9875,2.94896,3.755,2.39375,1.695,1.52842,0,0.905769,0
18,2003,9,0,2.05,1.93125,2.66375,1.48958,1.1475,1.02705,0,0.607692,0
18,2003,10,0,1.34167,1.09167,1.51667,0.777778,0.68,0.593151,0,0.430769,0
18,2003,11,0,0.94375,0.694792,0.91125,0.479167,0.365,0.355479,0,0.288462,0
18,2003,12,0,0.71875,0.408333,0.5575,0.310417,0.26,0.203767,0,0.157692,0
18,2004,1,0,0.46875,0.380208,0.50375,0.2875,0.2375,0.192123,0,0.161538,0
18,2004,2,0,0.5,0.408333,0.565,0.288889,0.256667,0.206393,0,0.146154,0
18,2004,3,0,0.575,0.435417,0.6225,0.2875,0.2825,0.217466,0,0.146154,0
18,2004,4,0,0.74375,0.560417,0.9075,0.4125,0.355,0.333219,0,0.240385,0
18,2004,5,0,1.66875,1.22604,2.015,0.829167,0.705,0.608219,0,0.519231,0
18,2004,6,0,3.34375,2.55521,3.63125,1.68958,1.51,1.19418,0,1.02115,0
18,2004,7,0,3.94375,3.30729,4.27,2.39375,2.105,1.58493,0,1.325,0
18,2004,8,0,3.5,2.99167,3.89625,2.28958,1.9825,1.44726,0,1.2,0
18,2004,9,0,2.0875,1.76354,2.51,1.40833,1.0875,0.884931,0,0.690385,0
18,2004,10,0,1.39167,1.01389,1.43167,0.763889,0.64,0.538813,0,0.435897,0
18,2004,11,0,1.1625,0.678125,0.95125,0.514583,0.475,0.359589,0,0.282692,0
18,2004,12,0,0.525,0.390625,0.65125,0.352083,0.195,0.182877,0,0.119231,0
18,2005,1,0,0.4875,0.329167,0.56625,0.425,0.1575,0.158904,0,0.0846154,0
18,2005,2,0,0.541667,0.351389,0.623333,0.294444,0.226667,0.161187,0,0.1,0
18,2005,3,0,0.5875,0.402083,0.65125,0.329167,0.2575,0.190068,0,0.123077,0
18,2005,4,0,0.8625,0.61875,0.97,0.447917,0.33,0.283904,0,0.186538,0
18,2005,5,0,1.93125,1.39271,2.33625,0.897917,0.6775,0.595205,0,0.384615,0
18,2005,6,0,3.275,2.73438,3.93,1.70833,1.38,1.20582,0,0.801923,0
18,2005,7,0,4.0125,3.41667,4.36125,2.19375,1.855,1.58527,0,1.075,0
18,2005,8,0,3.76875,3.12292,3.96375,2.20625,1.7025,1.45514,0,0.975,0
18,2005,9,0,2.33125,1.86042,2.5525,1.41458,1.0025,0.892123,0,0.6,0
18,2005,10,0,1.31667,1.00556,1.275,0.866667,0.66,0.559817,0,0.397436,0
18,2005,11,0,0.8875,0.620833,0.7825,0.477083,0.3625,0.361644,0,0.259615,0
18,2005,12,0,0.6,0.386458,0.5775,0.3,0.185,0.20411,0,0.144231,0
18,2006,1,0,0.39375,0.3125,0.575,0.3,0.1675,0.213014,0,0.157692,0
18,2006,2,0,0.425,0.358333,0.553333,0.25,0.183333,0.193151,0,0.148718,0
18,2006,3,0,0.50625,0.378125,0.58625,0.24375,0.2325,0.192466,0,0.144231,0
18,2006,4,0,0.8,0.5375,0.93,0.322917,0.3,0.267123,0,0.238462,0
18,2006,5,0,1.775,1.2375,2.3575,0.654167,0.6175,0.590411,0,0.525,0
18,2006,6,0,3.05625,2.43854,3.83375,1.37292,1.23,1.14178,0,1.04615,0
18,2006,7,0,3.625,3.09688,4.21125,2.00417,1.735,1.52568,0,1.33654,0
18,2006,8,0,3.23125,2.75833,3.8225,1.87917,1.575,1.39863,0,1.16731,0
18,2006,9,0,1.99375,1.5375,2.53875,1.09583,0.8625,0.82774,0,0.655769,0
18,2006,10,0,1.35,0.825,1.4,0.652778,0.496667,0.502283,0,0.335897,0
18,2006,11,0,1.0125,0.576042,0.96625,0.466667,0.33,0.309247,0,0.180769,0
18,2006,12,0,0.64375,0.364583,0.73,0.229167,0.225,0.161986,0,0.0769231,0
18,2007,1,0,0.64375,0.31875,0.55625,0.210417,0.215,0.124658,0,0.0788462,0
18,2007,2,0,0.783333,0.340278,0.656667,0.261111,0.243333,0.142466,0,0.0846154,0
18,2007,3,0,0.71875,0.377083,0.65625,0.304167,0.235,0.162671,0,0.0942308,0
18,2007,4,0,0.9375,0.53125,1.09375,0.402083,0.2775,0.252397,0,0.163462,0
18,2007,5,0,2,1.38542,2.595,0.904167,0.6775,0.613014,0,0.475,0
18,2007,6,0,3.3625,2.86875,3.95375,1.875,1.5275,1.28767,0,1.15769,0
18,2007,7,0,3.70625,3.5125,4.18625,2.39583,1.99,1.68219,0,1.53269,0
18,2007,8,0,3.30625,3.02708,3.71125,2.13333,1.8125,1.5161,0,1.20385,0
18,2007,9,0,2.2125,1.71979,2.575,1.2375,1.0575,0.899658,0,0.626923,0
18,2007,10,0,1.25,0.911111,1.5,0.708333,0.516667,0.515068,0,0.410256,0
18,2007,11,0,0.90625,0.65,0.97375,0.445833,0.29,0.340411,0,0.282692,0
18,2007,12,0,0.5375,0.402083,0.62875,0.23125,0.1975,0.186301,0,0.157692,0
18,2008,1,0,0.45625,0.341667,0.5775,0.21875,0.1925,0.144178,0,0.128846,0
18,2008,2,0,0.533333,0.383333,0.628333,0.236111,0.206667,0.159817,0,0.128205,0
18,2008,3,0,0.58125,0.407292,0.65,0.283333,0.215,0.182192,0,0.148077,0
18,2008,4,0,0.71875,0.601042,0.9975,0.466667,0.3425,0.295548,0,0.225,0
18,2008,5,0,1.73125,1.39479,2.25125,0.958333,0.7875,0.645548,0,0.511538,0
18,2008,6,0,3.6375,2.72083,3.8275,1.77708,1.565,1.25411,0,0.830769,0
18,2008,7,0,4.45625,3.35104,4.29125,2.34375,1.9675,1.63288,0,1.03462,0
18,2008,8,0,3.8625,3.04063,3.9325,2.18542,1.7725,1.51438,0,1.04038,0
18,2008,9,0,2.3125,1.8375,2.7275,1.49792,1.1825,0.993493,0,0.621154,0
18,2008,10,0,1.15,1.0875,1.59,0.963889,0.783333,0.668493,0,0.5,0
18,2008,11,0,0.875,0.667708,0.9575,0.5375,0.315,0.392808,0,0.323077,0
18,2008,12,0,0.79375,0.386458,0.67375,0.314583,0.14,0.171575,0,0.075,0
18,2009,1,0,0.66875,0.347917,0.60875,0.28125,0.1075,0.157192,0,0.0615385,0
18,2009,2,0,0.783333,0.415278,0.666667,0.297222,0.13,0.20411,0,0.0974359,0
18,2009,3,0,0.70625,0.425,0.6925,0.35,0.175,0.216096,0,0.121154,0
18,2009,4,0,0.7125,0.575,0.93625,0.441667,0.35,0.308904,0,0.226923,0
18,2009,5,0,1.3125,1.24583,1.7775,0.933333,0.7475,0.600342,0,0.503846,0
18,2009,6,0,2.625,2.47083,3.19375,1.7875,1.4625,1.15103,0,1.02885,0
18,2009,7,0,3.48125,3.21771,3.94625,2.42708,1.95,1.59863,0,1.39231,0
18,2009,8,0,3.0125,2.87292,3.5975,2.26458,1.7725,1.47945,0,1.16538,0
18,2009,9,0,1.7625,1.70729,2.445,1.325,1.0925,0.90274,0,0.653846,0
18,2009,10,0,1.15,0.943056,1.415,0.844444,0.616667,0.56484,0,0.379487,0
18,2009,11,0,0.70625,0.589583,0.85375,0.529167,0.31,0.332192,0,0.194231,0
18,2009,12,0,0.48125,0.407292,0.6175,0.333333,0.1775,0.184247,0,0.1,0
18,2010,1,0,0.3125,0.339583,0.575,0.452083,0.205,0.172603,0,0.101923,0
18,2010,2,0,0.35,0.358333,0.616667,0.363889,0.223333,0.208676,0,0.117949,0
18,2010,3,0,0.41875,0.4,0.63375,0.322917,0.225,0.208562,0,0.144231,0
18,2010,4,0,0.69375,0.582292,0.85375,0.447917,0.34,0.284247,0,0.223077,0
18,2010,5,0,1.5875,1.59479,2.26625,1.07292,0.82,0.692808,0,0.490385,0
18,2010,6,0,3.06875,3.18125,4.095,2.16458,1.675,1.42123,0,1.01538,0
18,2010,7,0,3.73125,3.74583,4.36625,2.65,2.0225,1.79623,0,1.32885,0
18,2010,8,0,3.21875,3.21458,3.91125,2.40833,1.78,1.59178,0,1.30577,0
18,2010,9,0,1.88125,1.77396,2.3825,1.33542,1.0425,0.903425,0,0.742308,0
18,2010,10,0,1.25,0.868056,1.20667,0.7,0.5,0.505023,0,0.461538,0
18,2010,11,0,0.975,0.596875,0.81125,0.4125,0.345,0.342808,0,0.344231,0
18,2010,12,0,0.4875,0.360417,0.60875,0.19375,0.2325,0.207192,0,0.278846,0
18,2011,1,0,0.45625,0.335417,0.52625,0.1875,0.22,0.170205,0,0.161538,0
18,2011,2,0,0.516667,0.3625,0.578333,0.227778,0.23,0.190411,0,0.153846,0
18,2011,3,0,0.53125,0.3625,0.5725,0.220833,0.2375,0.191781,0,0.165385,0
18,2011,4,0,0.75,0.542708,0.9125,0.31875,0.3125,0.274658,0,0.221154,0
18,2011,5,0,1.725,1.39167,2.35125,0.8125,0.7325,0.606507,0,0.471154,0
18,2011,6,0,3.18125,2.81667,3.795,1.6875,1.54,1.25205,0,1.05769,0
18,2011,7,0,3.7375,3.45521,4.2025,2.40208,2.0025,1.68493,0,1.50577,0
18,2011,8,0,3.38125,3.02604,3.7775,2.175,1.8025,1.52329,0,1.36731,0
18,2011,9,0,2.25,1.62813,2.385,1.22708,0.97,0.895205,0,0.75,0
18,2011,10,0,1.35833,0.818056,1.21667,0.747222,0.46,0.539269,0,0.461538,0
18,2011,11,0,1.11875,0.540625,0.78875,0.45,0.3025,0.357534,0,0.251923,0
18,2011,12,0,1.38125,0.341667,0.59625,0.21875,0.1825,0.170205,0,0.0576923,0
18,2012,1,0,0.625,0.295833,0.54875,0.220833,0.16,0.157534,0,0.0557692,0
18,2012,2,0,0.608333,0.306944,0.556667,0.216667,0.16,0.157991,0,0.0641026,0
18,2012,3,0,0.675,0.336458,0.5875,0.20625,0.175,0.186301,0,0.075,0
18,2012,4,0,1.00625,0.505208,0.835,0.30625,0.25,0.280137,0,0.173077,0
18,2012,5,0,2.3,1.18854,2.0825,0.685417,0.5775,0.563699,0,0.411538,0
18,2012,6,0,3.31875,2.31563,3.5975,1.4375,1.1975,1.11199,0,0.8,0
18,2012,7,0,3.4125,2.92188,3.99875,1.975,1.6625,1.49555,0,1.02115,0
18,2012,8,0,3.21875,2.63333,3.54875,1.79583,1.5425,1.36507,0,1.00385,0
18,2012,9,0,2.13125,1.50313,2.1775,1.03333,0.805,0.815753,0,0.648077,0
18,2012,10,0,1.425,0.880556,1.14833,0.616667,0.446667,0.512785,0,0.438462,0
18,2012,11,0,0.88125,0.634375,0.82125,0.377083,0.295,0.347945,0,0.261538,0
18,2012,12,0,0.6125,0.408333,0.57125,0.1625,0.155,0.194178,0,0.107692,0
19,2000,1,0,0,0.540625,0.9,0.51,0.3,0.225,0,0,0.1375
19,2000,2,0,0,0.798438,1.06458,0.66625,0.65,0.226786,0,0,0.1125
19,2000,3,0,0,0.79375,0.989583,0.6675,0.825,0.116071,0,0,0
19,2000,4,0,0,1.44583,1.52778,1.11,1.45,0.197619,0,0,0
19,2000,5,0,0,1.52813,2.51458,2.12375,1.65,0.423214,0,0,0.075
19,2000,6,0,0,2.52031,2.65833,2.24375,1.8625,0.719643,0,0,0.2
19,2000,7,0,0,3.00781,4.23958,3.6175,3.85,0.9,0,0,0.4625
19,2000,8,0,0,3.075,3.39167,2.72375,2.5375,0.925,0,0,0.45
19,2000,9,0,0,2.38594,2.60208,2.25875,2.325,0.823214,0,0,0.3
19,2000,10,0,0,1.23333,1.88056,1.41,0.8,0.454762,0,0,0.233333
19,2000,11,0,0,0.820313,1.10833,0.8175,0.45,0.305357,0,0,0.125
19,2000,12,0,0,0.578125,0.90625,0.6225,0.2,0.246429,0,0,0.125
19,2001,1,0,0,0.669231,1.1275,0.59,0,0.481667,0,0,0
19,2001,2,0,0,0.74359,1.08,0.684444,0,0.544444,0,0,0
19,2001,3,0,0,0.782692,1.1525,0.706667,0,0.39,0,0,0
19,2001,4,0,0,1.23077,1.5625,1.19833,0,0.598333,0,0,0
19,2001,5,0,0,2.48269,2.83,2.505,0,1.27833,0,0,0
19,2001,6,0,0,3.57115,4.1525,3.56167,0,2.16167,0,0,0
19,2001,7,0,0,4.01923,4.5625,4.02667,0,2.80333,0,0,0.075
19,2001,8,0,0,3.74038,4.3525,3.735,0,2.735,0,0,0.05
19,2001,9,0,0,2.79231,3.61,2.81833,0,1.775,0,0,0
19,2001,10,0,0,1.85385,2.44667,1.91333,0,1.08667,0,0,0
19,2001,11,0,0,1.14808,1.62,1.05833,0,0.665,0,0,0
19,2001,12,0,0,0.761538,1.2925,0.846667,0,0.435,0,0,0
19,2002,1,0,0,0.540385,1.135,0.601667,0,0.335,0,0,0
19,2002,2,0,0,0.653846,1.03667,0.642222,0,0.411111,0,0,0
19,2002,3,0,0,0.761538,1.105,0.74,0,0.458333,0,0,0
19,2002,4,0,0,1.34423,1.775,1.39833,0,0.691667,0,0,0
19,2002,5,0,0,2.75385,3.0825,2.95167,0,1.39167,0,0,0
19,2002,6,0,0,3.79808,4.2,3.84833,0,2.47167,0,0,0
19,2002,7,0,0,3.99808,4.4975,3.90167,0,2.98167,0,0,0
19,2002,8,0,0,3.6,4.285,3.55333,0,2.6,0,0,0
19,2002,9,0,0,2.68654,3.4825,2.75333,0,1.67,0,0,0
19,2002,10,0,0,1.61538,2.14667,1.66889,0,0.975556,0,0,0
19,2002,11,0,0,1.02308,1.4675,1.05167,0,0.718333,0,0,0
19,2002,12,0,0,1.03846,1.185,1.025,0,0.43,0,0,0
19,2003,1,0,0,0.790385,1,0.721667,0,0.333333,0,0,0
19,2003,2,0,0,0.907692,0.956667,0.782222,0,0.373333,0,0,0
19,2003,3,0,0,0.790385,1.06,0.778333,0,0.445,0,0,0
19,2003,4,0,0,1.19038,1.5675,1.32167,0,0.698333,0,0,0
19,2003,5,0,0,2.49615,2.885,2.625,0,1.325,0,0,0.025
19,2003,6,0,0,3.50577,4.1525,3.40333,0,2.20333,0,0,0.1
19,2003,7,0,0,3.85,4.5075,3.715,0,2.695,0,0,0.175
19,2003,8,0,0,3.52115,4.285,3.50333,0,2.42667,0,0,0.25
19,2003,9,0,0,2.60769,3.545,2.70167,0,1.67667,0,0,0.125
19,2003,10,0,0,1.71026,2.30333,1.83556,0,0.96,0,0,0
19,2003,11,0,0,1.08654,1.545,1.23333,0,0.58,0,0,0.1
19,2003,12,0,0,0.775,1.1175,1.06667,0,0.495,0,0,0.075
19,2004,1,0,0,0.657692,0.9825,0.641667,0,0.641667,0,0,0
19,2004,2,0,0,0.841026,0.946667,0.713333,0,0.466667,0,0,0.0333333
19,2004,3,0,0,0.8,0.9825,0.748333,0,0.405,0,0,0.1
19,2004,4,0,0,1.13846,1.3825,1.14833,0,0.61,0,0,0.2
19,2004,5,0,0,2.11154,2.505,2.11667,0,1.31833,0,0,0.125
19,2004,6,0,0,3.325,4.0825,3.33833,0,2.46,0,0,0.1
19,2004,7,0,0,3.975,4.6425,3.89,0,3.00833,0,0,0.1
19,2004,8,0,0,3.59038,4.375,3.52167,0,2.655,0,0,0.1
19,2004,9,0,0,2.49808,3.375,2.51833,0,1.74833,0,0,0.1
19,2004,10,0,0,1.67179,2.13333,1.72444,0,1.12667,0,0,0.1
19,2004,11,0,0,1.075,1.4925,1.12,0,0.803333,0,0,0.1
19,2004,12,0,0,0.707692,1.1625,0.76,0,0.39,0,0,0.1
19,2005,1,0,0,0.592308,1.0325,0.616667,0,0.443333,0,0,0.1
19,2005,2,0,0,0.697436,1.01,0.7,0,0.346667,0,0,0.1
19,2005,3,0,0,0.725,1.055,0.755,0,0.45,0,0,0.1
19,2005,4,0,0,1.11154,1.5525,1.25667,0,0.615,0,0,0.025
19,2005,5,0,0,2.52308,2.885,2.72333,0,1.18667,0,0,0
19,2005,6,0,0,3.78077,4.27,3.77,0,2.14333,0,0,0.05
19,2005,7,0,0,3.95769,4.605,4.01167,0,2.58167,0,0,0.175
19,2005,8,0,0,3.57885,4.325,3.605,0,2.27833,0,0,0.175
19,2005,9,0,0,2.50962,3.3925,2.61333,0,1.535,0,0,0.075
19,2005,10,0,0,1.49231,2.21667,1.60222,0,1.00444,0,0,0.1
19,2005,11,0,0,1.08269,1.46,0.978333,0,0.695,0,0,0.1
19,2005,12,0,0,0.801923,1.095,0.805,0,0.501667,0,0,0.1
19,2006,1,0,0,0.580769,1.0025,0.666667,0,0.595,0,0,0.1
19,2006,2,0,0,0.710256,1.03667,0.684444,0,0.433333,0,0,0.1
19,2006,3,0,0,0.763462,1.095,0.761667,0,0.428333,0,0,0.1
19,2006,4,0,0,1.17692,1.7425,1.27,0,0.606667,0,0,0.1
19,2006,5,0,0,2.55769,3.2375,2.67667,0,1.29833,0,0,0.1
19,2006,6,0,0,3.56538,4.1575,3.53,0,2.315,0,0,0.15
19,2006,7,0,0,3.69038,4.3175,3.61833,0,2.64667,0,0,0.2
19,2006,8,0,0,3.35,4.085,3.20833,0,2.32333,0,0,0.2
19,2006,9,0,0,2.48462,3.5125,2.39833,0,1.58167,0,0,0.175
19,2006,10,0,0,1.56154,2.49667,1.68889,0,0.991111,0,0,0.1
19,2006,11,0,0,1.275,1.745,1.29,0,0.73,0,0,0.1
19,2006,12,0,0,1.09423,1.3575,0.981667,0,0.6,0,0,0.1
19,2007,1,0,0,0.763462,1.185,0.736667,0,0.441667,0,0,0.1
19,2007,2,0,0,0.815385,1.17,0.846667,0,0.491111,0,0,0.1
19,2007,3,0,0,0.884615,1.1525,0.888333,0,0.51,0,0,0.1
19,2007,4,0,0,1.35769,1.6325,1.37,0,0.7,0,0,0.1
19,2007,5,0,0,2.675,2.915,2.64,0,1.365,0,0,0.1
19,2007,6,0,0,3.87885,4.0925,3.73333,0,2.29167,0,0,0.1
19,2007,7,0,0,4.05962,4.3725,3.91667,0,2.74,0,0,0.1
19,2007,8,0,0,3.65385,4.1025,3.49667,0,2.43167,0,0,0.1
19,2007,9,0,0,2.65192,3.4075,2.60667,0,1.605,0,0,0.1
19,2007,10,0,0,1.54615,2.40667,1.59111,0,0.948889,0,0,0.1
19,2007,11,0,0,1.16154,1.655,1.15,0,0.643333,0,0,0.1
19,2007,12,0,0,0.938461,1.2425,0.955,0,0.46,0,0,0.1
19,2008,1,0,0,0.759615,1.0925,0.783333,0,0.395,0,0,0.1
19,2008,2,0,0,0.853846,1.09,0.915556,0,0.451111,0,0,0.1
19,2008,3,0,0,0.782692,1.09,0.808333,0,0.543333,0,0,0.1
19,2008,4,0,0,1.13462,1.56,1.25667,0,0.658333,0,0,0.2
19,2008,5,0,0,2.33077,2.69,2.52667,0,1.36167,0,0,0.125
19,2008,6,0,0,3.64231,3.865,3.67167,0,2.49167,0,0,0.1
